Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Excluded,Total,Flights,Booths
11/4/2018,1000 - 1100,12,83,37,98,25,98,645,212,91,41,150,46,0,36,1221,7,21
11/4/2018,1100 - 1200,7,47,22,74,17,74,687,91,125,95,41,0,0,31,1070,4,22
11/4/2018,1200 - 1300,10,30,25,61,19,61,814,316,246,153,5,0,0,51,1585,5,37
11/4/2018,1300 - 1400,16,64,26,78,21,78,949,679,272,228,49,0,0,67,2244,8,34
11/4/2018,1400 - 1500,9,50,24,79,18,79,598,95,78,83,61,0,0,30,945,5,22
11/4/2018,1500 - 1600,9,30,14,35,11,35,719,279,29,0,0,0,0,31,1058,4,27
11/4/2018,1600 - 1700,9,32,13,43,11,43,1226,426,26,0,0,0,0,52,1730,7,28
11/4/2018,1700 - 1800,13,41,18,47,16,47,694,605,117,2,0,0,0,46,1464,6,30
11/4/2018,1800 - 1900,10,65,12,66,11,66,1447,420,49,11,9,0,0,53,1989,11,25
11/4/2018,1900 - 2000,5,26,8,30,6,30,922,85,0,0,0,0,0,27,1034,6,29
11/4/2018,2000 - 2100,6,22,9,35,8,35,1040,144,2,0,0,0,0,42,1228,7,26
11/4/2018,2100 - 2200,8,28,10,27,8,28,991,135,0,0,0,0,0,40,1166,8,23
11/4/2018,2200 - 2300,4,22,9,22,5,22,264,37,0,0,0,0,0,16,317,2,24
11/4/2018,2300 - 0000,6,21,7,21,6,21,652,38,0,0,0,0,0,34,724,5,25
11/5/2018,0500 - 0600,22,46,30,68,24,68,65,214,65,11,3,0,0,12,370,2,16
11/5/2018,0600 - 0700,9,65,28,84,22,84,981,511,226,209,138,0,0,76,2141,10,26
11/5/2018,0700 - 0800,12,44,23,54,18,54,347,198,79,50,0,0,0,17,691,3,23
11/5/2018,0800 - 0900,11,43,20,60,17,60,547,262,106,67,0,0,0,41,1023,5,26
11/5/2018,0900 - 1000,10,52,36,97,26,97,922,277,156,143,269,19,0,64,1850,8,27
11/5/2018,1000 - 1100,14,49,33,79,24,79,540,199,89,58,147,0,0,30,1063,6,27
11/5/2018,1100 - 1200,9,41,31,66,21,66,574,132,94,169,24,0,0,33,1026,4,28
11/5/2018,1200 - 1300,12,52,35,89,29,89,380,128,181,113,114,0,0,32,948,3,32
11/5/2018,1300 - 1400,10,55,28,90,20,90,1411,534,132,159,229,0,0,71,2536,10,30
11/5/2018,1400 - 1500,6,24,33,69,28,69,242,17,73,58,89,0,0,18,497,2,25
11/5/2018,1500 - 1600,11,45,18,53,15,53,310,162,44,6,0,0,0,17,539,2,30
11/5/2018,1600 - 1700,13,75,33,103,23,103,1325,592,143,83,294,23,0,79,2539,10,30
11/5/2018,1700 - 1800,11,105,46,118,30,118,784,269,37,6,126,197,0,45,1464,8,28
11/5/2018,1800 - 1900,22,99,51,128,36,128,915,601,372,142,214,324,28,75,2671,12,29
11/5/2018,1900 - 2000,20,66,45,123,29,123,319,107,133,81,28,42,7,21,738,5,18
11/5/2018,2000 - 2100,16,73,32,86,23,86,525,334,105,69,101,0,0,46,1180,6,27
11/5/2018,2100 - 2200,13,55,20,61,15,61,570,219,107,64,1,0,0,34,995,7,18
11/5/2018,2200 - 2300,12,43,19,43,14,43,247,116,64,0,0,0,0,23,450,3,18
11/5/2018,2300 - 0000,12,46,17,45,14,46,517,222,131,1,0,0,0,45,916,6,18
11/6/2018,0600 - 0700,11,49,24,65,18,65,801,509,215,117,8,0,0,53,1703,9,25
11/6/2018,0700 - 0800,9,34,27,81,20,81,881,265,108,163,89,0,0,51,1557,7,24
11/6/2018,0800 - 0900,13,50,33,107,27,107,352,215,141,79,88,14,0,34,923,4,28
11/6/2018,0900 - 1000,11,65,37,107,29,107,631,312,93,54,170,101,0,45,1406,6,29
11/6/2018,1000 - 1100,12,77,44,118,32,118,737,207,90,45,191,166,0,48,1484,8,27
11/6/2018,1100 - 1200,9,71,37,104,23,104,544,110,28,2,97,44,0,25,850,4,28
11/6/2018,1200 - 1300,7,53,23,70,17,70,359,90,37,42,30,0,0,21,579,3,22
11/6/2018,1300 - 1400,15,80,25,112,21,112,1247,616,292,154,75,23,0,95,2502,10,28
11/6/2018,1400 - 1500,13,63,44,111,34,111,502,140,37,34,158,118,0,29,1018,4,26
11/6/2018,1500 - 1600,9,40,24,65,16,65,611,124,46,105,18,0,0,29,933,4,22
11/6/2018,1600 - 1700,8,34,25,73,18,73,628,128,107,95,23,0,0,29,1010,5,23
11/6/2018,1700 - 1800,11,73,30,89,21,89,642,149,70,54,116,0,0,34,1065,5,28
11/6/2018,1800 - 1900,18,70,35,82,27,82,579,403,206,198,163,0,0,40,1589,9,25
11/6/2018,1900 - 2000,11,45,21,68,15,68,229,145,46,6,1,0,0,14,441,4,17
11/6/2018,2000 - 2100,13,73,38,107,23,107,839,292,109,66,212,12,0,80,1610,8,19
11/6/2018,2100 - 2200,14,70,37,94,23,94,294,163,44,19,86,1,0,21,628,5,16
11/6/2018,2200 - 2300,9,31,12,31,10,31,381,151,3,0,0,0,0,20,555,4,21
11/6/2018,2300 - 0000,14,32,17,33,15,33,127,135,7,0,0,0,0,9,278,2,16
11/7/2018,0600 - 0700,11,51,21,57,17,57,923,479,281,91,0,0,0,59,1833,9,29
11/7/2018,0700 - 0800,12,80,25,93,21,93,763,240,121,65,123,5,0,42,1359,6,26
11/7/2018,0800 - 0900,14,53,19,75,17,75,514,269,58,51,25,0,0,27,944,5,24
11/7/2018,0900 - 1000,8,39,22,55,17,55,806,268,220,63,0,0,0,40,1397,6,28
11/7/2018,1000 - 1100,8,28,13,32,11,32,732,226,10,0,0,0,0,32,1000,5,27
11/7/2018,1100 - 1200,7,56,14,59,12,59,605,187,39,17,0,0,0,24,872,4,31
11/7/2018,1200 - 1300,8,42,17,59,14,59,827,303,102,46,0,0,0,42,1320,4,30
11/7/2018,1300 - 1400,14,46,28,62,22,62,547,287,224,155,2,0,0,33,1248,6,28
11/7/2018,1400 - 1500,12,55,25,64,19,64,610,265,174,116,15,0,0,56,1236,6,23
11/7/2018,1500 - 1600,6,45,12,50,10,50,829,213,62,2,0,0,0,31,1137,5,24
11/7/2018,1600 - 1700,12,58,23,70,17,70,966,450,171,140,24,0,0,53,1804,8,28
11/7/2018,1700 - 1800,11,58,29,85,20,85,968,426,146,174,84,0,0,59,1857,10,27
11/7/2018,1800 - 1900,16,80,31,89,24,89,867,564,198,153,183,0,0,60,2025,11,25
11/7/2018,1900 - 2000,11,62,37,72,22,72,429,143,31,109,74,0,0,24,810,4,27
11/7/2018,2000 - 2100,15,60,27,68,20,68,551,426,160,109,16,0,0,42,1304,7,23
11/7/2018,2100 - 2200,21,74,33,79,27,79,472,73,70,147,139,0,0,36,937,7,19
11/7/2018,2200 - 2300,23,50,31,50,27,50,43,13,58,10,0,0,0,3,127,1,20
11/7/2018,2300 - 0000,10,48,19,50,15,50,455,191,104,25,0,0,0,41,816,6,21
11/8/2018,0500 - 0600,23,56,27,50,24,56,146,314,176,20,0,0,0,20,676,3,27
11/8/2018,0600 - 0700,12,49,21,57,17,57,736,407,189,57,0,0,0,39,1428,6,27
11/8/2018,0700 - 0800,12,50,19,69,16,69,734,358,166,27,10,0,0,35,1330,6,27
11/8/2018,0800 - 0900,10,36,20,70,16,70,414,164,56,20,10,0,0,21,685,4,27
11/8/2018,0900 - 1000,12,44,28,87,24,87,597,370,233,187,39,0,0,52,1478,8,29
11/8/2018,1000 - 1100,11,50,20,65,16,65,755,414,118,41,3,0,0,44,1375,7,22
11/8/2018,1100 - 1200,9,39,17,49,15,49,382,138,67,8,0,0,0,17,612,4,21
11/8/2018,1200 - 1300,7,45,27,68,20,68,1032,297,198,233,67,0,0,62,1889,6,36
11/8/2018,1300 - 1400,9,31,20,65,16,65,508,157,114,20,9,0,0,32,840,5,27
11/8/2018,1400 - 1500,5,31,17,52,12,52,733,215,109,20,0,0,0,44,1121,5,28
11/8/2018,1500 - 1600,9,48,16,49,13,49,992,337,136,11,0,0,0,50,1526,6,29
11/8/2018,1600 - 1700,10,54,15,51,12,54,475,211,13,4,0,0,0,18,721,6,26
11/8/2018,1700 - 1800,5,48,21,76,15,76,670,125,92,107,6,0,0,34,1034,5,27
11/8/2018,1800 - 1900,19,77,37,102,28,102,633,661,382,91,188,50,0,61,2066,11,25
11/8/2018,1900 - 2000,10,33,34,84,23,84,194,53,26,29,49,0,0,13,364,4,22
11/8/2018,2000 - 2100,11,58,40,93,27,93,642,180,86,44,238,8,0,46,1244,6,22
11/8/2018,2100 - 2200,10,69,33,82,21,82,527,127,62,78,94,0,0,39,927,9,18
11/8/2018,2200 - 2300,10,44,16,43,13,44,231,137,45,0,0,0,0,20,433,4,17
11/8/2018,2300 - 0000,10,49,17,49,14,49,216,141,31,8,0,0,0,16,412,4,18
11/9/2018,0600 - 0700,8,53,19,61,14,61,1242,364,230,83,2,0,0,56,1977,9,24
11/9/2018,0700 - 0800,8,40,24,88,16,88,811,204,82,64,66,0,0,39,1266,6,20
11/9/2018,0800 - 0900,13,25,26,51,23,51,73,106,61,12,0,0,0,9,261,3,16
11/9/2018,0900 - 1000,12,63,28,86,22,86,799,511,166,143,125,0,0,50,1794,8,28
11/9/2018,1000 - 1100,7,59,23,66,16,66,771,155,86,139,9,0,0,37,1197,6,24
11/9/2018,1100 - 1200,10,53,21,58,18,58,674,270,157,84,0,0,0,37,1222,6,23
11/9/2018,1200 - 1300,8,46,20,60,15,60,1035,211,122,119,0,0,0,60,1547,5,28
11/9/2018,1300 - 1400,7,49,19,55,13,55,664,115,109,38,0,0,0,31,957,5,27
11/9/2018,1400 - 1500,7,42,18,54,14,54,830,167,151,66,0,0,0,33,1247,5,23
11/9/2018,1500 - 1600,7,27,15,35,12,35,415,137,22,0,0,0,0,25,599,3,19
11/9/2018,1600 - 1700,8,53,17,56,13,56,1052,407,123,26,0,0,0,45,1653,8,26
11/9/2018,1700 - 1800,7,50,23,63,15,63,1164,329,259,63,3,0,0,48,1866,9,29
11/9/2018,1800 - 1900,8,77,24,80,16,80,1099,223,139,155,46,0,0,52,1714,10,30
11/9/2018,1900 - 2000,11,82,35,87,23,87,683,169,78,141,144,0,0,44,1259,5,28
11/9/2018,2000 - 2100,7,46,20,55,13,55,775,169,158,35,0,0,0,34,1171,7,20
11/9/2018,2100 - 2200,9,43,13,45,11,45,389,134,26,0,0,0,0,20,569,5,16
11/9/2018,2200 - 2300,8,58,16,56,12,58,471,175,39,8,0,0,0,22,715,6,22
11/9/2018,2300 - 0000,13,51,20,55,17,55,255,194,81,7,0,0,0,16,553,4,19
11/10/2018,0500 - 0600,2,12,18,53,16,53,140,73,38,10,0,0,0,9,270,1,27
11/10/2018,0600 - 0700,9,43,26,69,18,69,1154,459,293,169,12,0,0,67,2154,9,30
11/10/2018,0700 - 0800,5,44,19,62,14,62,1112,330,182,72,3,0,0,49,1748,7,27
11/10/2018,0800 - 0900,14,55,19,54,18,55,440,178,114,30,0,0,0,22,784,4,28
11/10/2018,0900 - 1000,10,58,30,74,23,74,766,299,193,252,55,0,0,48,1613,7,29
11/10/2018,1000 - 1100,12,73,26,84,20,84,763,266,283,107,56,0,0,47,1522,7,28
11/10/2018,1100 - 1200,13,62,30,82,22,82,678,212,179,132,76,0,0,38,1315,7,24
11/10/2018,1200 - 1300,11,60,19,60,16,60,789,267,195,27,0,0,0,46,1324,5,27
11/10/2018,1300 - 1400,19,92,31,108,26,108,1016,409,253,261,221,28,0,62,2250,9,33
11/10/2018,1400 - 1500,9,68,35,102,24,102,1127,154,63,72,265,56,0,56,1793,7,30
11/10/2018,1500 - 1600,6,32,30,77,19,77,859,101,9,176,109,0,0,38,1292,5,30
11/10/2018,1600 - 1700,10,65,30,85,20,85,1153,228,149,243,113,0,0,64,1950,9,30
11/10/2018,1700 - 1800,8,93,43,118,28,118,854,268,27,32,149,171,0,50,1551,7,23
11/10/2018,1800 - 1900,13,104,48,107,29,107,1118,413,89,31,240,211,0,67,2169,11,31
11/10/2018,1900 - 2000,10,85,37,86,25,86,469,90,25,75,148,0,0,32,839,4,30
11/10/2018,2000 - 2100,9,77,30,75,18,77,569,86,82,101,49,0,0,30,917,5,26
11/10/2018,2100 - 2200,16,57,17,57,16,57,862,385,235,36,0,0,0,43,1561,10,23
11/10/2018,2200 - 2300,10,58,16,55,13,58,357,167,5,18,0,0,0,20,567,4,22
11/10/2018,2300 - 0000,12,45,18,54,15,54,204,82,39,2,0,0,0,9,336,3,22
11/11/2018,0500 - 0600,17,59,29,77,24,77,457,387,257,99,46,0,0,38,1284,5,30
11/11/2018,0600 - 0700,17,41,27,58,22,58,337,446,165,96,0,0,0,32,1076,5,27
11/11/2018,0700 - 0800,7,46,15,55,12,55,796,239,91,23,0,0,0,32,1181,5,26
11/11/2018,0800 - 0900,9,36,18,44,14,44,367,107,71,0,0,0,0,17,562,4,27
11/11/2018,0900 - 1000,19,80,30,77,25,80,735,804,355,238,130,0,0,71,2333,8,34
11/11/2018,1000 - 1100,11,94,17,93,14,94,807,320,124,21,1,3,0,39,1315,6,24
11/11/2018,1100 - 1200,11,34,17,42,14,42,886,491,152,0,0,0,0,47,1576,6,28
11/11/2018,1200 - 1300,9,36,13,40,11,40,1040,407,38,0,0,0,0,43,1528,5,37
11/11/2018,1300 - 1400,19,53,22,54,21,54,581,611,273,57,0,0,0,41,1563,6,39
11/11/2018,1400 - 1500,9,71,24,95,18,95,1054,239,149,112,74,6,0,58,1692,7,30
11/11/2018,1500 - 1600,8,47,16,52,11,52,519,135,37,12,0,0,0,22,725,3,21
11/11/2018,1600 - 1700,8,35,14,54,11,54,1172,305,69,1,0,0,0,53,1600,6,24
11/11/2018,1700 - 1800,9,60,29,91,19,91,1330,405,127,181,142,2,0,66,2253,9,27
11/11/2018,1800 - 1900,14,70,31,94,22,94,1102,687,147,173,171,3,0,79,2362,10,27
11/11/2018,1900 - 2000,10,43,28,72,18,72,296,101,43,33,22,0,0,14,509,3,17
11/11/2018,2000 - 2100,5,37,9,37,7,37,1092,136,44,0,0,0,0,56,1328,8,28
11/11/2018,2100 - 2200,11,47,17,47,13,47,581,172,101,3,0,0,0,30,887,6,16
11/11/2018,2200 - 2300,11,57,20,55,14,57,476,161,98,26,0,0,0,38,799,6,16
11/11/2018,2300 - 0000,12,40,17,36,14,40,464,286,27,0,0,0,0,38,815,6,18
11/12/2018,0500 - 0600,25,45,30,46,26,46,0,161,66,1,0,0,0,8,236,1,15
11/12/2018,0600 - 0700,9,45,21,64,16,64,1396,573,219,141,20,0,0,66,2415,10,27
11/12/2018,0700 - 0800,9,49,22,66,17,66,596,223,150,46,20,0,0,30,1065,4,25
11/12/2018,0800 - 0900,11,42,22,69,18,69,554,289,145,39,15,0,0,31,1073,5,30
11/12/2018,0900 - 1000,10,37,31,73,21,73,813,241,117,139,117,0,0,44,1471,6,30
11/12/2018,1000 - 1100,8,39,23,105,18,105,634,155,161,11,36,20,0,36,1053,5,30
11/12/2018,1100 - 1200,10,45,24,65,18,65,1083,404,228,168,18,0,0,57,1958,9,27
11/12/2018,1200 - 1300,11,56,20,65,16,65,730,295,103,63,16,0,0,38,1245,4,33
11/12/2018,1300 - 1400,10,51,23,64,18,64,1268,297,264,222,24,0,0,68,2143,8,36
11/12/2018,1400 - 1500,9,30,9,27,9,30,293,48,0,0,0,0,0,12,353,2,16
11/12/2018,1500 - 1600,8,33,12,38,10,38,1309,324,40,0,0,0,0,52,1725,6,30
11/12/2018,1600 - 1700,12,47,16,46,14,47,770,426,44,5,0,0,0,39,1284,6,25
11/12/2018,1700 - 1800,11,51,17,64,14,64,1268,516,195,68,4,0,0,71,2122,10,25
11/12/2018,1800 - 1900,17,91,37,108,26,108,1040,669,304,216,195,56,0,78,2558,11,30
11/12/2018,1900 - 2000,15,109,44,112,23,112,426,219,62,40,36,42,0,30,855,5,19
11/12/2018,2000 - 2100,10,79,32,83,22,83,422,86,59,44,115,0,0,23,749,5,23
11/12/2018,2100 - 2200,12,56,21,60,14,60,690,254,86,41,0,0,0,32,1103,7,21
11/12/2018,2200 - 2300,6,54,11,54,8,54,555,67,3,15,0,0,0,24,664,4,20
11/12/2018,2300 - 0000,12,31,16,34,13,34,524,313,6,0,0,0,0,43,886,6,21
11/13/2018,0500 - 0600,30,74,33,90,32,90,136,316,223,160,45,0,0,27,907,4,22
11/13/2018,0600 - 0700,12,47,18,54,15,54,856,348,167,66,0,0,0,47,1484,7,25
11/13/2018,0700 - 0800,7,49,14,43,11,49,511,150,45,3,0,0,0,20,729,3,28
11/13/2018,0800 - 0900,11,62,26,74,20,74,729,254,135,140,46,0,0,40,1344,7,24
11/13/2018,0900 - 1000,8,50,29,84,22,84,777,129,82,145,128,0,0,37,1298,6,29
11/13/2018,1000 - 1100,13,47,21,49,17,49,518,384,205,7,0,0,0,37,1151,6,22
11/13/2018,1100 - 1200,7,22,12,29,10,29,542,185,0,0,0,0,0,20,747,4,24
11/13/2018,1200 - 1300,6,21,11,29,9,29,511,140,0,0,0,0,0,24,675,3,27
11/13/2018,1300 - 1400,12,49,20,74,16,74,1510,603,342,65,14,0,0,90,2624,10,35
11/13/2018,1400 - 1500,7,20,15,34,11,34,434,125,15,0,0,0,0,19,593,3,20
11/13/2018,1500 - 1600,10,37,12,37,11,37,568,273,27,0,0,0,0,25,893,4,17
11/13/2018,1600 - 1700,11,38,15,42,13,42,1022,476,50,0,0,0,0,41,1589,7,24
11/13/2018,1700 - 1800,9,27,14,36,12,36,539,253,21,0,0,0,0,21,834,4,23
11/13/2018,1800 - 1900,16,77,25,82,20,82,1102,738,207,143,99,0,0,71,2360,11,25
11/13/2018,1900 - 2000,14,44,24,64,18,64,370,158,78,25,8,0,0,19,658,4,23
11/13/2018,2000 - 2100,12,41,16,61,13,61,688,392,27,2,1,0,0,31,1141,7,22
11/13/2018,2100 - 2200,21,44,26,44,22,44,107,269,100,0,0,0,0,14,490,4,16
11/13/2018,2200 - 2300,13,50,16,51,14,51,496,266,33,10,0,0,0,23,828,5,23
11/13/2018,2300 - 0000,15,39,19,39,17,39,160,237,13,0,0,0,0,12,422,3,21
11/14/2018,0500 - 0600,28,62,44,92,33,92,45,274,184,78,35,2,0,21,639,3,22
11/14/2018,0600 - 0700,14,59,35,87,28,87,841,722,267,159,371,0,0,73,2433,10,29
11/14/2018,0700 - 0800,16,64,43,86,28,86,240,229,100,42,98,0,0,21,730,3,19
11/14/2018,0800 - 0900,14,83,35,91,26,91,517,228,123,83,163,1,0,36,1151,6,26
11/14/2018,0900 - 1000,9,81,38,96,27,96,864,164,112,57,316,36,0,42,1591,7,27
11/14/2018,1000 - 1100,9,32,20,56,13,56,356,65,16,26,0,0,0,14,477,2,18
11/14/2018,1100 - 1200,9,42,23,73,19,73,780,322,174,116,20,0,0,52,1464,7,25
11/14/2018,1200 - 1300,5,32,11,32,8,32,527,118,8,0,0,0,0,19,672,3,26
11/14/2018,1300 - 1400,17,72,27,87,22,87,1008,622,303,221,97,0,0,74,2325,10,29
11/14/2018,1400 - 1500,15,47,23,69,20,69,285,99,49,35,25,0,0,21,514,2,26
11/14/2018,1500 - 1600,8,42,16,53,12,53,943,264,107,10,0,0,0,49,1373,6,22
11/14/2018,1600 - 1700,9,43,16,42,12,43,845,234,98,0,0,0,0,33,1210,5,20
11/14/2018,1700 - 1800,15,54,29,82,22,82,923,720,348,117,95,0,0,75,2278,12,27
11/14/2018,1800 - 1900,20,124,48,124,32,124,716,816,309,136,260,137,13,74,2461,12,29
11/14/2018,1900 - 2000,14,62,36,87,25,87,310,95,45,53,76,0,0,24,603,3,26
11/14/2018,2000 - 2100,18,64,41,97,29,97,297,402,136,96,129,3,0,42,1105,6,24
11/14/2018,2100 - 2200,14,59,26,59,18,59,559,225,161,69,0,0,0,36,1050,7,21
11/14/2018,2200 - 2300,11,43,15,43,13,43,379,178,40,0,0,0,0,28,625,5,26
11/14/2018,2300 - 0000,11,41,19,44,16,44,374,182,117,0,0,0,0,35,708,5,20
11/15/2018,0000 - 0100,7,83,26,93,16,93,1927,442,214,218,199,7,0,133,3140,22,27
11/15/2018,0500 - 0600,30,60,44,69,34,69,0,184,120,62,22,0,0,11,399,2,22
11/15/2018,0600 - 0700,13,45,22,62,18,62,1117,699,347,106,4,0,0,81,2354,9,28
11/15/2018,0700 - 0800,10,36,16,37,13,37,297,150,16,0,0,0,0,12,475,2,22
11/15/2018,0800 - 0900,4,22,17,40,13,40,267,148,45,0,0,0,0,20,480,3,21
11/15/2018,0900 - 1000,12,78,39,130,29,130,833,416,184,90,244,79,14,54,1914,8,30
11/15/2018,1000 - 1100,10,77,37,123,24,123,951,261,46,21,157,88,4,62,1590,7,23
11/15/2018,1100 - 1200,9,49,30,95,21,95,363,97,75,65,30,7,0,23,660,3,24
11/15/2018,1200 - 1300,7,28,24,66,17,66,479,132,54,63,33,0,0,33,794,4,25
11/15/2018,1300 - 1400,15,100,31,103,24,103,939,735,173,97,146,79,0,92,2261,8,31
11/15/2018,1400 - 1500,11,47,34,87,26,87,325,58,37,15,123,0,0,22,580,2,24
11/15/2018,1500 - 1600,8,48,18,48,13,48,862,210,194,9,0,0,0,34,1309,5,27
11/15/2018,1600 - 1700,12,56,20,59,16,59,769,332,110,53,0,0,0,40,1304,6,28
11/15/2018,1700 - 1800,15,59,32,83,23,83,296,208,64,91,38,0,0,23,720,3,25
11/15/2018,1800 - 1900,14,108,41,111,28,111,1115,633,263,108,235,152,0,85,2591,10,29
11/15/2018,1900 - 2000,13,70,43,103,31,103,163,44,9,26,60,16,0,14,332,3,20
11/15/2018,2000 - 2100,8,56,28,74,19,74,523,97,77,99,38,0,0,24,858,5,24
11/15/2018,2100 - 2200,10,64,37,90,24,90,546,164,48,87,144,0,0,49,1038,4,24
11/15/2018,2200 - 2300,25,65,38,82,33,82,63,30,24,18,38,0,0,10,183,2,27
11/15/2018,2300 - 0000,15,71,39,71,31,71,168,102,52,108,58,0,0,23,511,4,18
11/16/2018,0000 - 0100,5,54,12,66,9,66,3223,577,119,47,10,0,0,121,4098,26,25
11/16/2018,0500 - 0600,20,75,32,75,23,75,140,144,101,11,12,0,0,14,422,2,17
11/16/2018,0600 - 0700,9,50,24,68,17,68,913,431,196,124,15,0,0,52,1731,7,27
11/16/2018,0700 - 0800,12,47,21,49,17,49,484,281,156,22,0,0,0,19,962,4,26
11/16/2018,0800 - 0900,10,53,17,54,15,54,560,341,92,6,0,0,0,30,1029,5,24
11/16/2018,0900 - 1000,8,40,19,79,15,79,748,181,146,21,19,0,0,36,1151,5,18
11/16/2018,1000 - 1100,8,32,21,72,16,72,861,316,175,67,12,0,0,49,1480,6,25
11/16/2018,1100 - 1200,9,43,19,60,15,60,505,160,79,32,0,0,0,24,800,4,18
11/16/2018,1200 - 1300,4,32,11,32,7,32,689,152,13,0,0,0,0,21,875,3,23
11/16/2018,1300 - 1400,8,68,19,68,14,68,1686,648,170,62,17,0,0,69,2652,10,27
11/16/2018,1400 - 1500,7,23,30,66,25,66,199,32,26,56,39,0,0,9,361,2,18
11/16/2018,1500 - 1600,6,48,17,55,11,55,1353,283,126,52,0,0,0,56,1870,7,26
11/16/2018,1600 - 1700,11,32,14,38,12,38,611,296,35,0,0,0,0,30,972,4,23
11/16/2018,1700 - 1800,7,29,15,48,12,48,697,206,52,5,0,0,0,30,990,5,26
11/16/2018,1800 - 1900,12,70,23,76,17,76,1102,626,134,103,50,0,0,60,2075,8,28
11/16/2018,1900 - 2000,11,68,33,83,23,83,518,179,101,81,98,0,0,31,1008,4,27
11/16/2018,2000 - 2100,7,74,31,87,20,87,482,58,21,11,108,0,0,22,702,4,24
11/16/2018,2100 - 2200,8,35,16,37,12,37,404,130,22,0,0,0,0,19,575,3,17
11/16/2018,2200 - 2300,8,26,12,35,11,35,383,105,10,0,0,0,0,15,513,4,19
11/16/2018,2300 - 0000,15,49,19,49,18,49,132,89,47,5,0,0,0,12,285,2,16
11/17/2018,0000 - 0100,8,84,18,102,12,102,4472,1237,487,158,80,14,0,213,6663,34,28
11/17/2018,0500 - 0600,24,39,33,64,30,64,11,270,152,27,7,0,0,15,482,2,20
11/17/2018,0600 - 0700,11,45,29,69,21,69,762,536,136,170,73,0,0,50,1727,6,27
11/17/2018,0700 - 0800,7,30,21,66,15,66,758,207,132,44,10,0,0,36,1187,5,21
11/17/2018,0800 - 0900,11,67,28,89,22,89,660,268,84,114,101,0,0,47,1274,6,24
11/17/2018,0900 - 1000,8,98,33,108,23,108,795,189,166,42,184,22,0,51,1449,6,31
11/17/2018,1000 - 1100,10,51,24,106,18,106,716,124,45,13,61,23,0,32,1014,5,21
11/17/2018,1100 - 1200,12,57,25,76,20,76,543,239,91,56,50,0,0,32,1011,5,22
11/17/2018,1200 - 1300,7,72,12,72,10,72,1179,278,36,1,3,0,0,53,1550,7,31
11/17/2018,1300 - 1400,10,72,19,88,15,88,1211,645,195,26,8,0,0,69,2154,9,29
11/17/2018,1400 - 1500,6,43,19,65,12,65,544,101,55,20,6,0,0,21,747,3,25
11/17/2018,1500 - 1600,9,52,15,51,11,52,1109,348,61,10,0,0,0,49,1577,6,24
11/17/2018,1600 - 1700,9,31,13,34,11,34,741,190,19,0,0,0,0,25,975,5,24
11/17/2018,1700 - 1800,10,38,16,57,13,57,880,368,70,7,0,0,0,41,1366,6,27
11/17/2018,1800 - 1900,12,71,20,71,16,71,1137,626,192,32,13,0,0,56,2056,8,24
11/17/2018,1900 - 2000,7,23,13,36,12,36,133,54,5,0,0,0,0,5,197,1,19
11/17/2018,2000 - 2100,14,70,30,82,23,82,427,261,150,96,51,0,0,31,1016,5,22
11/17/2018,2100 - 2200,6,28,12,39,9,39,284,77,17,0,0,0,0,12,390,2,16
11/17/2018,2200 - 2300,17,49,24,55,20,55,159,145,51,21,0,0,0,7,383,3,17
11/17/2018,2300 - 0000,10,33,15,35,12,35,272,102,8,0,0,0,0,13,395,3,12
11/18/2018,0000 - 0100,9,64,12,75,10,75,3417,962,177,71,14,0,0,149,4791,26,23
11/18/2018,0400 - 0500,0,0,1,3,1,3,4,0,0,0,0,0,0,2,6,1,1
11/18/2018,0500 - 0600,21,46,23,46,22,46,81,120,55,2,0,0,0,8,266,1,25
11/18/2018,0600 - 0700,16,52,28,63,23,63,551,597,282,148,25,0,0,52,1655,7,30
11/18/2018,0700 - 0800,7,44,12,42,9,44,823,149,19,0,0,0,0,33,1024,4,26
11/18/2018,0800 - 0900,18,87,19,95,18,95,555,350,72,23,29,3,0,32,1064,5,25
11/18/2018,0900 - 1000,16,64,23,68,20,68,899,701,198,183,36,0,0,64,2081,9,23
11/18/2018,1000 - 1100,8,43,15,43,11,43,522,137,43,0,0,0,0,21,723,4,21
11/18/2018,1100 - 1200,8,26,15,50,12,50,676,185,42,12,0,0,0,31,946,4,19
11/18/2018,1200 - 1300,11,47,19,48,14,48,956,412,160,9,0,0,0,44,1581,5,28
11/18/2018,1300 - 1400,14,56,17,55,15,56,1094,696,193,11,0,0,0,63,2057,8,29
11/18/2018,1400 - 1500,11,27,9,24,10,27,239,124,0,0,0,0,0,10,373,2,12
11/18/2018,1500 - 1600,10,39,14,39,12,39,878,249,33,0,0,0,0,36,1196,5,20
11/18/2018,1600 - 1700,5,22,9,24,6,24,764,62,0,0,0,0,0,21,847,3,22
11/18/2018,1700 - 1800,9,41,15,50,12,50,924,266,108,10,0,0,0,49,1357,6,23
11/18/2018,1800 - 1900,17,78,20,78,18,78,913,845,187,63,35,0,0,67,2110,8,22
11/18/2018,1900 - 2000,11,40,18,46,13,46,506,200,48,1,0,0,0,24,779,3,21
11/18/2018,2000 - 2100,8,29,14,30,10,30,197,43,0,0,0,0,0,8,248,2,12
