Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Excluded,Total,Flights,Booths
7/8/2016,2200 - 2300,10,51,19,52,14,52,559,212,102,29,0,0,0,37,939,5,28
7/8/2016,2300 - 0000,12,53,21,61,17,61,427,193,86,63,1,0,0,40,810,4,31
7/9/2016,0000 - 0100,14,44,21,44,17,44,162,97,59,0,0,0,0,11,329,3,16
7/9/2016,0500 - 0600,7,33,14,33,11,33,185,56,5,0,0,0,0,6,252,1,21
7/9/2016,0600 - 0700,7,34,16,36,14,36,1351,886,123,0,0,0,0,63,2423,8,38
7/9/2016,0700 - 0800,11,42,17,45,15,45,664,350,142,0,0,0,0,31,1187,4,33
7/9/2016,0800 - 0900,16,61,19,60,18,61,376,248,72,54,1,0,0,26,777,6,24
7/9/2016,0900 - 1000,10,35,16,39,15,39,408,221,56,0,0,0,0,21,706,3,33
7/9/2016,1000 - 1100,8,37,15,45,13,45,815,361,105,0,0,0,0,39,1320,4,41
7/9/2016,1100 - 1200,9,43,20,62,17,62,950,630,238,52,3,0,0,57,1930,8,36
7/9/2016,1200 - 1300,6,47,17,49,14,49,725,246,153,19,0,0,0,40,1183,5,41
7/9/2016,1300 - 1400,13,45,23,57,19,57,884,807,307,75,0,0,0,64,2137,5,45
7/9/2016,1400 - 1500,9,49,26,68,20,68,698,568,288,91,24,0,0,49,1718,6,42
7/9/2016,1500 - 1600,14,49,25,58,20,58,676,742,307,68,0,0,0,54,1847,7,40
7/9/2016,1600 - 1700,10,59,22,61,18,61,1238,831,402,96,4,0,0,81,2652,9,43
7/9/2016,1700 - 1800,7,30,15,33,11,33,800,333,18,0,0,0,0,32,1183,4,34
7/9/2016,1800 - 1900,12,33,14,33,13,33,544,316,6,0,0,0,0,22,888,4,39
7/9/2016,1900 - 2000,14,47,24,53,20,53,740,774,371,58,0,0,0,56,1999,6,44
7/9/2016,2000 - 2100,4,36,22,41,11,41,675,224,115,0,0,0,0,30,1044,6,45
7/9/2016,2100 - 2200,15,51,21,51,17,51,670,481,192,34,0,0,0,39,1416,7,41
7/9/2016,2200 - 2300,20,61,31,62,23,62,440,438,359,96,3,0,0,40,1376,6,33
7/9/2016,2300 - 0000,19,49,23,50,21,50,188,329,132,16,0,0,0,20,685,4,26
7/10/2016,0000 - 0100,10,33,13,32,11,33,229,97,8,0,0,0,0,16,350,2,23
7/10/2016,0100 - 0200,9,27,18,29,15,29,125,130,0,0,0,0,0,3,258,1,23
7/10/2016,0600 - 0700,9,44,16,50,13,50,1457,756,104,22,0,0,0,70,2409,9,36
7/10/2016,0700 - 0800,9,36,13,36,12,36,780,347,29,0,0,0,0,33,1189,4,34
7/10/2016,0800 - 0900,10,38,15,38,12,38,553,273,28,0,0,0,0,26,880,6,29
7/10/2016,0900 - 1000,14,36,15,36,15,36,345,292,27,0,0,0,0,19,683,3,31
7/10/2016,1000 - 1100,17,69,23,73,21,73,574,579,266,68,21,0,0,47,1555,6,43
7/10/2016,1100 - 1200,11,44,24,61,20,61,633,518,342,57,2,0,0,47,1599,6,31
7/10/2016,1200 - 1300,8,50,27,73,20,73,870,406,279,171,19,0,0,54,1799,7,39
7/10/2016,1300 - 1400,14,59,26,66,20,66,1163,902,462,177,29,0,0,80,2813,8,45
7/10/2016,1400 - 1500,17,71,34,72,27,72,773,730,628,335,120,0,0,83,2669,8,46
7/10/2016,1500 - 1600,10,46,21,52,18,52,459,295,151,36,0,0,0,34,975,4,41
7/10/2016,1600 - 1700,9,42,16,43,13,43,1392,743,87,0,0,0,0,70,2292,7,51
7/10/2016,1700 - 1800,8,32,10,37,9,37,1089,341,10,0,0,0,0,43,1483,5,42
7/10/2016,1800 - 1900,13,37,17,41,15,41,737,590,55,0,0,0,0,43,1425,6,29
7/10/2016,1900 - 2000,6,33,11,37,9,37,1281,326,44,0,0,0,0,46,1697,6,41
7/10/2016,2000 - 2100,14,63,30,76,23,76,848,801,409,115,91,0,0,60,2324,8,40
7/10/2016,2100 - 2200,14,53,19,57,16,57,600,441,98,14,0,0,0,39,1192,6,37
7/10/2016,2200 - 2300,16,48,24,47,19,48,302,256,181,5,0,0,0,23,767,4,29
7/10/2016,2300 - 0000,12,31,16,31,13,31,296,199,4,0,0,0,0,13,512,4,20
7/11/2016,0000 - 0100,4,17,7,17,5,17,265,10,0,0,0,0,0,8,283,2,23
7/11/2016,0600 - 0700,8,34,15,46,13,46,1724,655,156,2,0,0,0,77,2614,9,34
7/11/2016,0700 - 0800,9,32,14,32,12,32,466,223,5,0,0,0,0,23,717,3,29
7/11/2016,0800 - 0900,10,25,12,28,11,28,503,193,0,0,0,0,0,22,718,3,33
7/11/2016,0900 - 1000,11,35,15,41,13,41,744,466,30,0,0,0,0,39,1279,8,39
7/11/2016,1000 - 1100,13,50,21,53,19,53,501,385,182,24,0,0,0,34,1126,4,45
7/11/2016,1100 - 1200,9,37,18,45,14,45,1057,665,166,0,0,0,0,58,1946,7,37
7/11/2016,1200 - 1300,7,32,14,41,12,41,863,418,58,0,0,0,0,47,1386,5,44
7/11/2016,1300 - 1400,13,87,23,96,20,96,995,860,350,120,11,2,0,111,2449,7,42
7/11/2016,1400 - 1500,13,61,27,66,20,66,792,569,282,145,17,0,0,71,1876,6,43
7/11/2016,1500 - 1600,14,51,25,54,21,54,576,523,322,85,0,0,0,44,1550,5,42
7/11/2016,1600 - 1700,8,36,14,40,11,40,1251,446,75,0,0,0,0,53,1825,6,37
7/11/2016,1700 - 1800,8,37,17,43,13,43,921,458,88,0,0,0,0,50,1517,5,39
7/11/2016,1800 - 1900,14,54,21,62,17,62,962,730,236,69,2,0,0,66,2065,9,39
7/11/2016,1900 - 2000,11,61,25,66,21,66,484,416,177,111,12,0,0,38,1238,4,40
7/11/2016,2000 - 2100,14,77,28,79,20,79,918,563,337,167,36,0,0,79,2100,7,41
7/11/2016,2100 - 2200,21,64,38,76,27,76,403,526,305,165,78,0,0,43,1520,8,31
7/11/2016,2200 - 2300,14,43,23,44,17,44,394,390,118,0,0,0,0,24,926,5,29
7/11/2016,2300 - 0000,5,17,8,27,6,27,268,21,0,0,0,0,0,7,296,2,19
7/12/2016,0000 - 0100,8,36,10,36,9,36,184,37,15,0,0,0,0,8,244,2,17
7/12/2016,0600 - 0700,10,33,15,37,13,37,1491,994,53,0,0,0,0,74,2612,9,39
7/12/2016,0700 - 0800,8,22,12,24,10,24,246,46,0,0,0,0,0,8,300,1,35
7/12/2016,0800 - 0900,10,46,12,46,11,46,761,231,43,4,0,0,0,30,1069,6,25
