Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Total,Flights,Booths
12/21/2016,0900 - 1000,16,68,31,87,26,87,509,492,362,163,82,0,0,1678,9,33
12/21/2016,1000 - 1100,23,85,50,110,40,110,423,700,205,179,455,169,0,2197,10,40
12/21/2016,1100 - 1200,22,88,43,104,34,104,210,111,71,73,109,25,0,620,4,30
12/21/2016,1200 - 1300,9,44,20,57,16,57,468,256,92,35,0,0,0,893,3,33
12/21/2016,1300 - 1400,12,54,31,98,25,98,920,664,272,166,166,26,0,2305,7,31
12/21/2016,1400 - 1500,8,29,32,75,24,75,324,100,19,60,88,0,0,610,3,23
12/21/2016,1500 - 1600,7,31,16,44,13,44,601,254,89,0,0,0,0,979,4,43
12/21/2016,1600 - 1700,11,59,29,97,23,97,960,526,394,146,116,3,0,2223,8,44
12/21/2016,1700 - 1800,7,60,39,91,27,91,543,232,62,136,182,3,0,1193,5,36
12/21/2016,1800 - 1900,12,60,38,82,25,82,435,253,103,122,102,0,0,1051,7,32
12/21/2016,1900 - 2000,8,51,31,83,25,83,825,278,77,165,224,0,0,1627,6,36
12/21/2016,2000 - 2100,6,51,31,74,20,74,561,112,86,138,66,0,0,1009,4,20
12/21/2016,2100 - 2200,20,84,42,94,32,94,360,228,227,76,183,18,0,1136,7,28
12/21/2016,2200 - 2300,11,46,26,51,20,51,93,57,20,22,0,0,0,198,3,17
12/21/2016,2300 - 0000,13,42,23,52,19,52,326,303,136,24,0,0,0,816,7,22
12/22/2016,0000 - 0100,4,17,7,26,5,26,207,15,0,0,0,0,0,232,3,14
12/22/2016,0100 - 0200,4,22,10,26,7,26,88,17,0,0,0,0,0,109,1,11
12/22/2016,0300 - 0400,8,44,22,48,16,48,88,32,25,5,0,0,0,154,1,6
12/22/2016,0600 - 0700,10,42,23,68,20,68,1305,1070,426,253,14,0,0,3167,11,37
12/22/2016,0700 - 0800,17,59,27,64,24,64,272,355,224,75,12,0,0,962,3,36
12/22/2016,0800 - 0900,7,27,16,38,14,38,403,247,60,0,0,0,0,735,5,37
12/22/2016,0900 - 1000,14,79,32,97,28,97,836,667,252,148,333,4,0,2311,10,41
12/22/2016,1000 - 1100,12,57,41,82,31,82,471,388,98,110,332,0,0,1442,6,34
12/22/2016,1100 - 1200,13,57,23,57,20,57,381,299,169,57,0,0,0,943,5,32
12/22/2016,1200 - 1300,14,72,24,70,20,72,462,390,214,54,17,0,0,1172,5,36
12/22/2016,1300 - 1400,19,73,41,129,34,129,656,704,350,134,194,156,29,2315,7,35
12/22/2016,1400 - 1500,17,94,62,122,45,122,502,246,227,100,182,328,9,1639,6,39
12/22/2016,1500 - 1600,13,71,37,93,35,93,67,31,52,29,32,7,0,230,2,25
12/22/2016,1600 - 1700,9,64,28,74,21,74,1001,431,337,146,102,0,0,2113,7,37
12/22/2016,1700 - 1800,10,77,38,88,27,88,745,379,139,227,229,0,0,1772,9,38
12/22/2016,1800 - 1900,13,58,34,75,23,75,238,139,86,65,19,0,0,568,4,27
12/22/2016,1900 - 2000,15,111,42,110,30,111,836,638,202,117,311,92,0,2301,9,29
12/22/2016,2000 - 2100,7,52,35,54,13,54,294,57,66,15,0,0,0,445,3,16
12/22/2016,2100 - 2200,6,35,18,46,14,46,242,113,55,1,0,0,0,425,3,17
12/22/2016,2200 - 2300,12,69,34,66,24,69,374,209,231,129,15,0,0,990,8,24
12/22/2016,2300 - 0000,10,74,42,80,30,80,345,108,154,189,97,0,0,927,7,25
12/23/2016,0000 - 0100,6,18,14,27,11,27,182,80,0,0,0,0,0,271,1,21
12/23/2016,0500 - 0600,7,21,14,27,12,27,327,157,0,0,0,0,0,499,2,37
12/23/2016,0600 - 0700,12,41,23,44,20,44,736,1171,414,0,0,0,0,2388,8,46
12/23/2016,0700 - 0800,13,37,15,41,15,41,478,288,74,0,0,0,0,857,4,48
12/23/2016,0800 - 0900,9,36,17,53,15,53,473,210,73,23,0,0,0,802,4,41
12/23/2016,0900 - 1000,14,83,31,101,27,101,919,654,393,243,278,14,0,2586,12,49
12/23/2016,1000 - 1100,11,91,50,112,38,112,676,208,106,99,249,234,0,1625,8,36
12/23/2016,1100 - 1200,10,66,41,91,32,91,338,131,51,40,207,3,0,800,4,35
12/23/2016,1200 - 1300,9,32,21,50,17,50,278,142,63,21,0,0,0,527,2,31
12/23/2016,1300 - 1400,11,41,21,50,18,50,1123,783,346,54,0,0,0,2373,7,43
12/23/2016,1400 - 1500,10,63,38,94,29,94,929,346,178,168,414,14,0,2111,8,37
12/23/2016,1500 - 1600,9,29,24,44,19,44,106,37,71,0,0,0,0,225,1,27
12/23/2016,1600 - 1700,8,37,17,77,14,77,992,514,110,2,8,0,0,1687,6,42
12/23/2016,1700 - 1800,15,62,34,81,26,81,845,657,304,231,206,0,0,2323,11,38
12/23/2016,1800 - 1900,13,48,35,70,28,70,303,233,207,175,39,0,0,985,3,32
12/23/2016,1900 - 2000,12,52,35,77,25,77,485,332,125,186,85,0,0,1252,6,33
12/23/2016,2000 - 2100,9,33,27,64,20,64,243,125,57,58,11,0,0,510,2,31
12/23/2016,2100 - 2200,5,50,33,59,13,59,338,53,71,41,0,0,0,523,4,15
12/23/2016,2200 - 2300,11,40,16,44,14,44,280,136,28,0,0,0,0,461,4,25
12/23/2016,2300 - 0000,13,51,18,56,16,56,484,394,142,16,0,0,0,1075,7,26
12/24/2016,0100 - 0200,5,39,23,55,13,55,276,96,59,21,0,0,0,470,5,12
12/24/2016,0500 - 0600,10,33,16,38,14,38,199,117,11,0,0,0,0,338,2,37
12/24/2016,0600 - 0700,7,28,16,41,14,41,1326,902,132,0,0,0,0,2427,8,45
12/24/2016,0700 - 0800,11,45,17,45,15,45,492,427,57,0,0,0,0,1001,4,41
12/24/2016,0800 - 0900,9,40,16,40,15,40,792,543,92,0,0,0,0,1471,6,47
12/24/2016,0900 - 1000,6,40,22,66,18,66,789,398,290,116,5,0,0,1651,10,37
12/24/2016,1000 - 1100,8,25,14,30,12,30,585,226,0,0,0,0,0,831,5,35
12/24/2016,1100 - 1200,9,39,14,46,13,46,743,372,70,3,0,0,0,1223,6,31
12/24/2016,1200 - 1300,9,37,16,47,14,47,361,273,19,1,0,0,0,674,2,40
12/24/2016,1300 - 1400,10,37,17,40,15,40,1047,641,102,0,0,0,0,1846,7,46
12/24/2016,1400 - 1500,8,33,17,36,14,36,532,349,34,0,0,0,0,944,4,43
12/24/2016,1500 - 1600,4,23,10,34,8,34,829,162,4,0,0,0,0,1029,7,34
12/24/2016,1600 - 1700,8,42,19,47,16,47,819,438,201,6,0,0,0,1505,6,34
12/24/2016,1700 - 1800,14,112,43,127,34,127,687,427,143,119,152,171,27,1782,9,33
12/24/2016,1800 - 1900,8,57,46,101,24,101,585,126,35,14,85,85,0,960,6,26
12/24/2016,1900 - 2000,14,87,49,108,39,108,413,244,82,40,212,139,0,1167,6,34
12/24/2016,2000 - 2100,5,28,13,58,8,58,286,47,1,8,0,0,0,352,4,20
12/24/2016,2100 - 2200,8,43,18,57,13,57,448,142,82,25,0,0,0,719,6,20
12/24/2016,2200 - 2300,12,68,39,123,30,123,312,223,144,92,76,34,4,919,7,19
12/24/2016,2300 - 0000,13,60,46,98,36,98,126,35,27,38,104,1,0,359,5,13
12/25/2016,0600 - 0700,7,33,11,35,10,35,1301,432,13,0,0,0,0,1796,8,39
12/25/2016,0700 - 0800,10,26,15,30,13,30,571,371,0,0,0,0,0,970,4,41
12/25/2016,0800 - 0900,22,127,26,108,25,127,523,364,287,89,68,15,3,1392,7,44
12/25/2016,0900 - 1000,12,68,31,71,26,71,765,312,301,274,114,0,0,1825,10,40
12/25/2016,1000 - 1100,7,34,21,48,17,48,444,297,170,4,0,0,0,944,5,35
12/25/2016,1100 - 1200,7,28,15,49,12,49,591,213,51,4,0,0,0,886,5,32
12/25/2016,1200 - 1300,10,59,15,58,13,59,701,308,62,9,0,0,0,1116,5,42
12/25/2016,1300 - 1400,9,31,12,32,11,32,762,292,9,0,0,0,0,1097,4,47
12/25/2016,1400 - 1500,10,27,18,42,16,42,383,228,69,0,0,0,0,699,4,29
12/25/2016,1500 - 1600,2,19,7,21,5,21,260,12,0,0,0,0,0,285,2,22
12/25/2016,1600 - 1700,10,47,22,63,19,63,942,601,393,91,6,0,0,2093,10,41
12/25/2016,1700 - 1800,9,56,27,67,20,67,572,288,224,100,11,0,0,1231,6,39
12/25/2016,1800 - 1900,15,61,42,115,36,115,507,218,137,204,180,98,0,1385,5,30
12/25/2016,1900 - 2000,17,85,58,115,36,115,304,89,51,64,100,68,0,697,5,25
12/25/2016,2000 - 2100,5,39,25,53,11,53,350,52,42,26,0,0,0,486,3,19
12/25/2016,2100 - 2200,7,41,10,49,8,49,192,25,3,2,0,0,0,229,2,18
12/25/2016,2200 - 2300,15,56,27,75,23,75,346,321,282,64,13,0,0,1057,8,23
12/25/2016,2300 - 0000,10,58,32,59,26,59,273,168,287,115,0,0,0,876,8,24
12/26/2016,0500 - 0600,29,48,36,48,34,48,0,106,181,16,0,0,0,308,1,37
12/26/2016,0600 - 0700,16,67,26,78,25,78,945,1256,608,341,53,0,0,3303,11,41
12/26/2016,0700 - 0800,16,33,21,38,21,38,158,285,108,0,0,0,0,565,3,34
12/26/2016,0800 - 0900,8,41,20,45,18,45,408,318,181,0,0,0,0,931,3,43
12/26/2016,0900 - 1000,8,33,22,55,19,55,716,551,279,77,0,0,0,1676,10,38
12/26/2016,1000 - 1100,11,38,22,47,18,47,660,418,312,2,0,0,0,1432,6,33
12/26/2016,1100 - 1200,11,51,19,52,16,52,471,206,114,11,0,0,0,829,4,35
12/26/2016,1200 - 1300,9,40,19,53,15,53,503,332,82,9,0,0,0,962,4,37
12/26/2016,1300 - 1400,10,39,19,43,17,43,831,550,287,0,0,0,0,1713,5,46
12/26/2016,1400 - 1500,10,43,18,43,15,43,730,408,111,0,0,0,0,1286,5,34
12/26/2016,1500 - 1600,6,22,15,38,14,38,463,260,46,0,0,0,0,793,3,42
12/26/2016,1600 - 1700,9,40,13,40,12,40,1206,538,13,0,0,0,0,1811,8,48
12/26/2016,1700 - 1800,15,58,25,89,22,89,646,544,343,92,5,0,0,1680,8,51
12/26/2016,1800 - 1900,10,66,37,86,24,86,630,248,166,133,128,0,0,1345,6,29
12/26/2016,1900 - 2000,24,103,44,104,35,104,691,458,162,114,437,85,0,2006,8,31
12/26/2016,2000 - 2100,8,44,20,54,11,54,540,104,91,8,0,0,0,767,5,25
12/26/2016,2100 - 2200,2,10,4,10,2,10,234,0,0,0,0,0,0,243,2,16
12/26/2016,2200 - 2300,11,40,14,41,12,41,545,296,34,0,0,0,0,901,7,27
12/26/2016,2300 - 0000,17,73,36,77,27,77,447,245,150,135,125,0,0,1137,7,23
12/27/2016,0000 - 0100,20,65,48,91,30,91,205,172,85,76,82,2,0,641,5,21
12/27/2016,0200 - 0300,10,27,14,30,12,30,95,53,0,0,0,0,0,153,1,8
12/27/2016,0600 - 0700,20,83,28,83,26,83,1057,1339,658,308,247,0,0,3722,13,40
12/27/2016,0700 - 0800,12,46,26,53,24,53,226,262,181,52,0,0,0,742,2,36
12/27/2016,0800 - 0900,9,39,26,62,23,62,541,423,369,115,6,0,0,1497,6,40
12/27/2016,0900 - 1000,9,45,21,71,17,71,702,417,164,58,3,0,0,1396,7,34
12/27/2016,1000 - 1100,15,69,39,108,31,108,538,301,220,179,227,32,0,1543,8,31
12/27/2016,1100 - 1200,12,53,34,80,26,80,432,109,118,93,110,0,0,891,4,30
12/27/2016,1200 - 1300,17,62,24,69,21,69,491,454,284,42,9,0,0,1319,5,38
12/27/2016,1300 - 1400,13,53,27,69,23,69,620,244,237,230,14,0,0,1380,4,39
12/27/2016,1400 - 1500,23,83,30,77,27,83,527,394,314,230,83,0,0,1594,6,35
12/27/2016,1500 - 1600,9,38,21,50,17,50,585,275,222,21,0,0,0,1136,4,41
12/27/2016,1600 - 1700,9,36,16,42,15,42,742,553,63,0,0,0,0,1399,5,44
12/27/2016,1700 - 1800,11,51,20,51,16,51,1025,629,278,12,0,0,0,2003,10,42
12/27/2016,1800 - 1900,10,42,22,51,17,51,572,511,150,18,0,0,0,1288,6,36
12/27/2016,1900 - 2000,17,63,26,66,21,66,607,610,240,109,4,0,0,1616,5,46
12/27/2016,2000 - 2100,6,22,11,29,8,29,640,123,0,0,0,0,0,788,5,19
12/27/2016,2100 - 2200,7,21,10,25,8,25,487,116,0,0,0,0,0,619,4,24
12/27/2016,2200 - 2300,15,67,25,76,19,76,447,240,126,43,17,0,0,901,6,21
12/27/2016,2300 - 0000,19,64,45,67,28,67,253,136,128,124,46,0,0,710,5,25
12/28/2016,0500 - 0600,6,28,16,38,13,38,191,88,19,0,0,0,0,308,1,38
12/28/2016,0600 - 0700,11,57,26,62,23,62,1095,1238,798,189,8,0,0,3420,11,43
12/28/2016,0700 - 0800,5,20,8,20,8,20,175,29,0,0,0,0,0,207,1,21
12/28/2016,0800 - 0900,17,67,17,67,17,67,580,443,117,10,6,0,0,1190,5,45
12/28/2016,0900 - 1000,18,76,23,77,21,77,870,1017,423,111,20,0,0,2525,12,41
12/28/2016,1000 - 1100,15,58,30,68,24,68,497,333,229,165,34,0,0,1297,6,35
12/28/2016,1100 - 1200,10,40,17,44,14,44,421,149,106,0,0,0,0,696,4,28
12/28/2016,1200 - 1300,6,20,10,22,9,22,446,84,0,0,0,0,0,546,2,31
12/28/2016,1300 - 1400,16,54,21,64,19,64,1063,776,285,119,9,0,0,2319,7,39
12/28/2016,1400 - 1500,26,82,43,95,35,95,468,827,491,314,419,36,0,2633,9,42
12/28/2016,1500 - 1600,7,36,15,41,13,41,352,99,58,0,0,0,0,526,2,44
12/28/2016,1600 - 1700,10,41,16,42,13,42,1047,610,77,0,0,0,0,1781,6,48
12/28/2016,1700 - 1800,10,45,16,50,13,50,1365,624,134,8,0,0,0,2196,11,41
12/28/2016,1800 - 1900,12,38,16,40,15,40,655,392,133,0,0,0,0,1215,4,45
12/28/2016,1900 - 2000,14,53,20,62,17,62,828,651,127,55,3,0,0,1715,5,38
12/28/2016,2000 - 2100,10,62,28,69,16,69,692,183,66,59,34,0,0,1067,5,24
12/28/2016,2100 - 2200,5,38,12,36,6,38,452,27,7,0,0,0,0,498,4,15
12/28/2016,2200 - 2300,10,44,16,45,12,45,723,308,105,0,0,0,0,1170,8,21
12/28/2016,2300 - 0000,10,50,31,62,20,62,253,86,89,64,6,0,0,515,4,17
12/29/2016,0500 - 0600,19,36,22,36,20,36,31,169,17,0,0,0,0,223,1,27
12/29/2016,0600 - 0700,14,53,20,62,18,62,1605,1152,458,90,2,0,0,3410,11,46
12/29/2016,0700 - 0800,26,60,29,58,27,60,330,336,430,135,0,0,0,1266,5,36
12/29/2016,0800 - 0900,8,26,12,27,11,27,258,94,0,0,0,0,0,361,2,32
12/29/2016,0900 - 1000,7,35,16,51,13,51,915,362,91,11,0,0,0,1423,7,43
12/29/2016,1000 - 1100,17,77,30,83,27,83,818,471,298,287,221,0,0,2161,11,37
12/29/2016,1100 - 1200,14,63,36,75,26,75,472,190,118,165,78,0,0,1054,4,37
12/29/2016,1200 - 1300,11,34,16,36,14,36,406,417,33,0,0,0,0,882,4,33
12/29/2016,1300 - 1400,14,40,14,40,14,40,1180,829,44,0,0,0,0,2114,7,44
12/29/2016,1400 - 1500,12,52,22,55,18,55,849,469,207,65,0,0,0,1637,6,40
12/29/2016,1500 - 1600,12,39,19,48,16,48,510,240,137,11,0,0,0,931,3,31
12/29/2016,1600 - 1700,6,27,13,34,10,34,580,220,6,0,0,0,0,824,4,42
12/29/2016,1700 - 1800,13,50,23,62,18,62,904,571,217,105,5,0,0,1863,9,38
12/29/2016,1800 - 1900,20,72,28,77,24,77,542,675,342,141,10,0,0,1762,5,36
12/29/2016,1900 - 2000,13,52,29,56,19,56,714,436,187,123,0,0,0,1505,6,29
12/29/2016,2000 - 2100,9,31,15,31,11,31,369,158,2,0,0,0,0,544,3,22
12/29/2016,2100 - 2200,8,48,13,56,9,56,596,90,26,8,0,0,0,738,6,24
12/29/2016,2200 - 2300,13,61,20,61,16,61,568,475,121,10,2,0,0,1212,7,26
12/29/2016,2300 - 0000,15,67,34,82,21,82,559,293,162,126,44,0,0,1221,7,22
12/30/2016,0600 - 0700,18,54,25,56,22,56,1085,1639,765,185,0,0,0,3782,12,39
12/30/2016,0700 - 0800,14,35,18,41,16,41,267,305,70,0,0,0,0,664,3,28
12/30/2016,0800 - 0900,10,33,15,35,12,35,421,169,26,0,0,0,0,631,3,29
12/30/2016,0900 - 1000,17,70,24,73,21,73,871,516,337,172,24,0,0,1983,10,37
12/30/2016,1000 - 1100,16,71,35,87,26,87,988,412,351,185,271,0,0,2280,10,29
12/30/2016,1100 - 1200,12,49,34,67,25,67,221,101,87,87,23,0,0,534,2,26
12/30/2016,1200 - 1300,13,44,24,55,19,55,689,489,280,37,0,0,0,1544,5,38
12/30/2016,1300 - 1400,13,44,17,44,15,44,1051,551,183,0,0,0,0,1837,6,40
12/30/2016,1400 - 1500,10,30,13,32,11,32,604,257,5,0,0,0,0,892,4,31
12/30/2016,1500 - 1600,11,25,12,27,11,27,352,90,0,0,0,0,0,457,3,25
12/30/2016,1600 - 1700,9,36,17,62,14,62,935,405,88,44,3,0,0,1520,6,34
12/30/2016,1700 - 1800,6,42,18,47,11,47,803,264,69,4,0,0,0,1177,6,30
12/30/2016,1800 - 1900,16,87,34,94,24,94,1038,566,227,174,192,11,0,2270,9,34
12/30/2016,1900 - 2000,14,62,30,93,21,93,763,164,174,104,89,4,0,1338,5,32
12/30/2016,2000 - 2100,11,50,24,59,14,59,495,134,74,38,0,0,0,764,4,26
12/30/2016,2100 - 2200,12,37,20,46,15,46,602,341,89,3,0,0,0,1066,5,27
12/30/2016,2200 - 2300,25,86,38,93,29,93,592,404,256,236,198,6,0,1750,11,27
12/30/2016,2300 - 0000,29,74,49,74,36,74,120,150,104,117,105,0,0,615,4,18
12/31/2016,0500 - 0600,35,68,34,72,35,72,22,74,83,54,15,0,0,256,1,38
12/31/2016,0600 - 0700,22,56,20,64,21,64,1365,1297,885,111,6,0,0,3769,12,42
12/31/2016,0700 - 0800,7,25,9,25,8,25,681,98,0,0,0,0,0,799,3,40
12/31/2016,0800 - 0900,11,31,14,33,12,33,409,210,6,0,0,0,0,644,4,36
12/31/2016,0900 - 1000,11,36,16,44,14,44,868,503,107,0,0,0,0,1526,6,40
12/31/2016,1000 - 1100,17,83,35,101,26,101,840,595,239,170,252,10,0,2183,11,34
12/31/2016,1100 - 1200,19,97,48,99,31,99,422,461,105,98,204,40,0,1367,5,31
12/31/2016,1200 - 1300,10,34,18,35,12,35,543,328,52,0,0,0,0,958,4,39
12/31/2016,1300 - 1400,16,32,14,33,15,33,374,391,12,0,0,0,0,801,3,36
12/31/2016,1400 - 1500,10,29,13,35,11,35,888,343,15,0,0,0,0,1283,6,38
12/31/2016,1500 - 1600,11,38,12,38,12,38,1121,483,67,0,0,0,0,1722,5,38
12/31/2016,1600 - 1700,12,37,18,42,15,42,999,640,152,0,0,0,0,1846,8,39
12/31/2016,1700 - 1800,13,62,20,48,15,62,918,513,119,8,1,0,0,1608,8,33
12/31/2016,1800 - 1900,14,63,28,65,20,65,838,459,230,193,12,0,0,1788,6,35
12/31/2016,1900 - 2000,17,61,31,62,21,62,659,607,235,118,8,0,0,1672,6,32
12/31/2016,2000 - 2100,5,33,16,40,9,40,353,104,24,0,0,0,0,497,3,26
12/31/2016,2100 - 2200,13,42,16,40,14,42,778,432,96,0,0,0,0,1344,6,29
12/31/2016,2200 - 2300,8,48,15,48,10,48,1063,339,39,7,0,0,0,1493,10,28
12/31/2016,2300 - 0000,14,57,19,57,16,57,428,302,112,5,0,0,0,874,5,23
1/1/2017,0100 - 0200,10,27,23,23,13,27,2,2,0,0,0,0,0,6,1,1
1/1/2017,0200 - 0300,28,47,38,66,32,66,2,2,0,2,1,0,0,9,1,2
1/1/2017,0500 - 0600,14,32,18,33,15,33,280,256,9,0,0,0,0,559,2,22
1/1/2017,0600 - 0700,11,32,15,36,12,36,1812,944,31,0,0,0,0,2858,10,38
1/1/2017,0700 - 0800,14,41,15,41,15,41,484,294,61,0,0,0,0,863,3,40
1/1/2017,0800 - 0900,16,60,14,61,15,61,1071,527,169,39,1,0,0,1864,6,40
1/1/2017,0900 - 1000,15,68,21,63,18,68,845,568,241,90,4,0,0,1801,9,50
1/1/2017,1000 - 1100,17,55,27,73,21,73,758,876,255,113,21,0,0,2085,9,33
1/1/2017,1100 - 1200,13,49,29,69,20,69,393,211,126,59,6,0,0,819,4,37
1/1/2017,1200 - 1300,16,47,22,48,19,48,705,844,273,23,0,0,0,1894,7,34
1/1/2017,1300 - 1400,12,41,16,41,14,41,1158,639,107,0,0,0,0,1968,6,31
1/1/2017,1400 - 1500,9,31,13,31,11,31,1037,397,6,0,0,0,0,1486,4,34
1/1/2017,1500 - 1600,8,33,13,36,11,36,224,53,15,0,0,0,0,308,2,26
1/1/2017,1600 - 1700,15,60,25,73,19,73,1545,1242,404,156,57,0,0,3511,12,43
1/1/2017,1700 - 1800,14,37,31,61,19,61,335,229,48,47,5,0,0,679,2,28
1/1/2017,1800 - 1900,12,64,12,63,12,64,894,273,36,9,2,0,0,1247,6,27
1/1/2017,1900 - 2000,16,52,26,58,20,58,1105,901,358,143,0,0,0,2590,9,34
1/1/2017,2000 - 2100,17,41,17,41,17,41,364,333,83,0,0,0,0,803,4,21
1/1/2017,2100 - 2200,22,42,23,42,22,42,163,432,106,0,0,0,0,719,5,20
1/1/2017,2200 - 2300,27,69,33,70,28,70,162,698,253,136,42,0,0,1332,8,21
1/1/2017,2300 - 0000,28,77,48,77,33,77,298,399,182,270,156,0,0,1345,9,18
1/2/2017,0000 - 0100,22,59,45,58,27,59,70,13,24,48,0,0,0,160,2,13
1/2/2017,0600 - 0700,15,47,23,60,19,60,1703,1452,630,167,0,0,0,4071,13,42
1/2/2017,0700 - 0800,19,52,22,52,20,52,375,237,279,18,0,0,0,935,3,35
1/2/2017,0800 - 0900,7,22,9,22,8,22,520,77,0,0,0,0,0,615,3,36
1/2/2017,0900 - 1000,12,53,22,76,18,76,1262,672,280,121,51,0,0,2461,10,43
1/2/2017,1000 - 1100,20,70,31,76,24,76,702,482,376,249,50,0,0,1923,9,30
1/2/2017,1100 - 1200,10,43,31,63,19,63,482,163,136,62,6,0,0,871,4,33
1/2/2017,1200 - 1300,17,118,34,119,26,119,663,446,159,194,123,20,0,1655,5,41
1/2/2017,1300 - 1400,28,122,62,139,46,139,348,199,27,54,132,169,55,1016,4,32
1/2/2017,1400 - 1500,19,115,78,141,47,141,386,152,24,15,58,217,64,947,7,41
1/2/2017,1500 - 1600,5,36,51,117,32,117,363,38,11,2,36,112,0,582,4,26
1/2/2017,1600 - 1700,35,88,69,117,52,117,310,218,457,333,458,354,0,2193,9,45
1/2/2017,1700 - 1800,29,103,57,160,41,160,438,847,547,433,325,188,51,2926,11,45
1/2/2017,1800 - 1900,20,123,66,129,41,129,510,369,250,83,101,239,57,1649,5,45
1/2/2017,1900 - 2000,24,74,42,95,30,95,397,733,337,90,195,25,0,1834,7,38
1/2/2017,2000 - 2100,5,26,12,31,8,31,574,88,4,0,0,0,0,684,4,34
1/2/2017,2100 - 2200,8,24,8,24,8,24,268,55,0,0,0,0,0,333,2,21
1/2/2017,2200 - 2300,5,19,5,19,5,19,489,30,0,0,0,0,0,532,4,25
1/2/2017,2300 - 0000,11,51,12,51,11,51,950,303,81,22,0,0,0,1399,9,26
1/3/2017,0000 - 0100,8,30,14,30,10,30,243,95,0,0,0,0,0,346,2,18
1/3/2017,0100 - 0200,12,34,18,35,13,35,199,105,31,0,0,0,0,347,2,12
1/3/2017,0600 - 0700,9,57,19,59,14,59,2014,804,296,94,0,0,0,3305,11,37
1/3/2017,0700 - 0800,12,36,19,44,16,44,592,304,115,0,0,0,0,1042,3,37
1/3/2017,0800 - 0900,3,13,11,25,9,25,247,69,0,0,0,0,0,326,2,32
1/3/2017,0900 - 1000,14,47,17,52,16,52,1244,646,241,49,0,0,0,2248,8,45
1/3/2017,1000 - 1100,15,78,48,115,37,115,832,656,259,131,453,274,0,2687,11,34
1/3/2017,1100 - 1200,8,80,56,98,37,98,256,52,33,17,192,23,0,591,3,38
1/3/2017,1200 - 1300,6,36,20,67,15,67,642,221,129,43,8,0,0,1081,4,35
1/3/2017,1300 - 1400,7,34,19,57,14,57,954,396,179,3,0,0,0,1595,4,42
1/3/2017,1400 - 1500,9,38,26,63,20,63,981,473,336,184,5,0,0,2048,7,40
1/3/2017,1500 - 1600,7,24,10,27,8,27,488,130,0,0,0,0,0,638,3,23
1/3/2017,1600 - 1700,8,37,13,39,11,39,1370,523,75,0,0,0,0,2027,7,49
1/3/2017,1700 - 1800,8,30,24,49,17,49,657,441,177,32,0,0,0,1343,6,49
1/3/2017,1800 - 1900,15,55,21,61,18,61,1377,1061,329,127,2,0,0,2993,10,41
1/3/2017,1900 - 2000,13,48,29,62,20,62,608,366,195,110,9,0,0,1325,4,30
1/3/2017,2000 - 2100,5,32,18,42,10,42,480,124,59,0,0,0,0,679,4,21
1/3/2017,2100 - 2200,8,34,12,35,9,35,960,295,20,0,0,0,0,1324,6,24
1/3/2017,2200 - 2300,6,31,8,32,7,32,673,137,5,0,0,0,0,854,5,24
1/3/2017,2300 - 0000,8,48,14,42,8,48,800,221,126,2,0,0,0,1400,9,25
1/4/2017,0500 - 0600,20,52,31,53,24,53,190,80,214,35,0,0,0,535,2,36
1/4/2017,0600 - 0700,15,44,18,47,17,47,1290,1504,258,11,0,0,0,3150,10,51
1/4/2017,0700 - 0800,6,21,11,29,10,29,743,209,0,0,0,0,0,978,3,46
1/4/2017,0800 - 0900,14,34,14,34,14,34,371,260,31,0,0,0,0,680,3,36
1/4/2017,0900 - 1000,16,69,24,78,21,78,1272,801,400,200,108,0,0,2877,11,53
1/4/2017,1000 - 1100,20,70,30,97,26,97,844,529,218,182,274,8,0,2122,9,36
1/4/2017,1100 - 1200,10,51,37,72,27,72,422,97,97,142,109,0,0,894,4,36
1/4/2017,1200 - 1300,7,26,13,36,11,36,393,136,50,0,0,0,0,593,2,29
1/4/2017,1300 - 1400,13,71,25,89,20,89,1533,955,255,90,216,0,0,3140,9,46
1/4/2017,1400 - 1500,11,48,34,93,27,93,703,290,68,150,209,14,0,1483,5,33
1/4/2017,1500 - 1600,15,31,21,34,16,34,57,58,5,0,0,0,0,124,1,15
1/4/2017,1600 - 1700,13,46,18,53,15,53,1111,566,217,34,0,0,0,1985,7,39
1/4/2017,1700 - 1800,9,46,23,84,15,84,1164,472,129,84,27,0,0,1942,8,34
1/4/2017,1800 - 1900,20,81,48,131,35,131,820,933,337,181,332,202,36,2930,10,40
1/4/2017,1900 - 2000,17,103,65,126,36,126,464,382,163,28,14,207,27,1322,4,36
1/4/2017,2000 - 2100,15,74,37,84,23,84,353,155,102,34,82,0,0,749,4,25
1/4/2017,2100 - 2200,11,41,28,44,15,44,173,31,84,0,0,0,0,296,2,22
1/4/2017,2200 - 2300,8,45,9,43,8,45,502,124,32,0,0,0,0,690,4,24
1/4/2017,2300 - 0000,6,45,13,46,8,46,812,149,72,1,0,0,0,1096,8,23
1/5/2017,0000 - 0100,6,15,7,15,6,15,112,0,0,0,0,0,0,117,1,17
1/5/2017,0500 - 0600,17,29,18,29,18,29,102,201,0,0,0,0,0,311,1,29
1/5/2017,0600 - 0700,13,42,16,42,14,42,1627,1294,169,0,0,0,0,3183,10,38
